2019/8/26 05:25:10,58.1132,9818.5694
2019/8/26 05:26:10,59.2616,10044
2019/8/26 05:27:10,59.9683,9903.717
2019/8/26 05:28:10,58.938,9939.8466
2019/8/26 05:29:10,57.1432,10362
2019/8/26 05:30:10,56.8325,10266
2019/8/26 05:31:09,57.3101,10208
2019/8/26 05:32:10,55.4515,10299
2019/8/26 05:33:10,55.9893,10300
2019/8/26 05:34:10,57.1448,9717.7207
2019/8/26 05:35:10,57.492,9472.1023
2019/8/26 05:36:09,57.8037,9964.7059
2019/8/26 05:37:09,58.4364,9357.3321
2019/8/26 05:38:10,60.4632,9181.0125
2019/8/26 05:39:10,60.0224,9215.0244
2019/8/26 05:40:10,57.9794,8696.3346
2019/8/26 05:41:09,57.2754,9082.3925
2019/8/26 05:42:10,58.1444,9077.1498
2019/8/26 05:43:10,56.4932,9207.0625
2019/8/26 05:44:10,59.3678,9011.3861
2019/8/26 05:45:10,57.982,9020.6448
2019/8/26 05:46:10,57.9049,8706.4738
2019/8/26 05:47:10,59.8344,8585.805
2019/8/26 05:48:10,55.5061,8641.7846
2019/8/26 05:49:10,55.5858,8352.5999
2019/8/26 05:50:10,55.6379,8046.6016
2019/8/26 05:51:10,55.3051,7949.2488
2019/8/26 05:52:10,56.681,7611.9521
2019/8/26 05:53:10,57.3981,7157.3516
2019/8/26 05:54:10,56.5,7102.9216
2019/8/26 05:55:10,58.5337,7518.7382
2019/8/26 05:56:10,53.4268,8379.6928
2019/8/26 05:57:10,46.6716,12896
2019/8/26 05:58:10,45.1973,13375
2019/8/26 05:59:10,46.9327,12249
2019/8/26 06:00:10,47.5209,11389
2019/8/26 06:01:10,45.207,12059
2019/8/26 06:02:10,46.4485,11761
2019/8/26 06:03:10,47.4823,11770
2019/8/26 06:04:10,47.0022,11700
2019/8/26 06:05:10,45.5548,13843
2019/8/26 06:06:10,46.5879,14038
2019/8/26 06:07:10,47.6751,14315
2019/8/26 06:08:10,47.3374,16540
2019/8/26 06:09:10,47.3583,15960
2019/8/26 06:10:10,48.5594,14387
2019/8/26 06:11:10,46.0198,15965
2019/8/26 06:12:10,40.0271,22511
2019/8/26 06:13:10,41.9343,19566
2019/8/26 06:14:10,42.9351,16536
2019/8/26 06:15:10,44.4511,15446
2019/8/26 06:16:10,44.6093,15424
2019/8/26 06:17:10,43.2923,16032
2019/8/26 06:18:10,45.574,15192
2019/8/26 06:19:10,46.0216,15077
2019/8/26 06:20:10,46.6427,15066
2019/8/26 06:21:10,46.829,14509
2019/8/26 06:22:10,46.355,14965
2019/8/26 06:23:10,44.7166,16990
2019/8/26 06:24:10,45.7159,19760
2019/8/26 06:25:10,46.1085,14508
2019/8/26 06:26:10,49.3218,12034
2019/8/26 06:27:10,49.0997,13113
2019/8/26 06:28:10,47.934,14997
2019/8/26 06:29:10,49.2304,14487
2019/8/26 06:30:10,48.9663,13584
2019/8/26 06:31:10,49.0831,13172
2019/8/26 06:32:10,49.8719,12870
2019/8/26 06:33:10,48.4809,13785
2019/8/26 06:34:10,45.9317,16015
2019/8/26 06:35:10,49.1523,13395
2019/8/26 06:36:10,47.455,13741
2019/8/26 06:37:10,49.4868,13333
2019/8/26 06:38:10,50.5647,15849
2019/8/26 06:39:10,44.1065,17762
2019/8/26 06:40:10,44.4416,16278
2019/8/26 06:41:10,46.3124,15515
2019/8/26 06:42:10,46.6652,15856
2019/8/26 06:43:10,49.3325,16585
2019/8/26 06:44:10,49.6975,14451
2019/8/26 06:45:10,50.0459,14491
2019/8/26 06:46:10,49.4412,15044
